Bacteria_Load_CFU_per_mL,Ethanol_ppm,Acetaldehyde_ppm,Acetic_Acid_ppm,Isoprene_ppm,Hydrogen_Sulfide_ppm,Sensor_Resistance_Ohms
1000.0,0.06496714153011232,0.047862298882786265,0.022027861706028162,0.017270965849936055,0.02775313522390399,86580.688197869
503507.5376884422,0.11265747651793763,0.09001636585818297,0.05402318465005587,0.02574353390987949,0.04355186889899029,78266.22973027382
1006015.0753768844,0.1265289751565172,0.0987034772770349,0.06005226338634605,0.03262184020419455,0.04840531901796804,76315.17848558149
1508522.6130653266,0.13880133505855471,0.10110869378713508,0.062020421216060946,0.03495967270003347,0.047579313442969624,75532.29342273412
2011030.1507537689,0.12372683789053765,0.08352992378467151,0.06078385846148929,0.03275739761911386,0.04868936374537914,77292.43699830362
2513537.688442211,0.1256643384605788,0.08850168070323197,0.0671171036767728,0.03763181444519185,0.049965594718153684,76448.03854035636
3016045.226130653,0.14538088514645384,0.10131184988120422,0.05945627634877699,0.03007582165053426,0.05272403788308681,75097.79158801217
3518552.7638190957,0.13860162865239214,0.10230574862794496,0.06475174325532507,0.028997856230281515,0.05045591805769132,75353.1731288213
4021060.3015075377,0.12739206786093107,0.1031854902806588,0.06664488401869978,0.02768554218335731,0.057857749190406316,75280.90249517193
4523567.83919598,0.1385352225907358,0.13065406854139489,0.06912700524773183,0.03776553847318659,0.049665419653072446,73451.6544076454
5026075.376884422,0.12939040302170807,0.10508555904791984,0.0705703643653608,0.03546924195652035,0.05286234540328763,75068.90186696188
5528582.914572865,0.13019497900992696,0.11022373253066695,0.061802927813625425,0.03354631512367602,0.052181986385155116,75139.7780027406
6031090.452261306,0.13802753955410074,0.1093379517367759,0.06013338756554209,0.03474188508856956,0.06003107827279109,74335.72191769222
6533597.989949749,0.11717024573283227,0.10743841614500406,0.07453990819919767,0.030699294902957433,0.0553074383778104,75322.9207828569
7036105.527638191,0.11969746856268522,0.10018783120873889,0.07013489350380574,0.041573917660804365,0.05890603691300077,75216.19322985882
7538613.065326633,0.13192295376429528,0.10923112555647488,0.06503048184556974,0.034774120810101936,0.049076090130534114,75184.23071132395
8041120.603015075,0.12797802031339897,0.09739714692125682,0.07680892563598421,0.03485476726300048,0.056310733670174314,75139.09095243154
8543628.140703518,0.14177532007667656,0.10208008620912278,0.0698947965468262,0.03683551155937703,0.05901166188278327,74257.29872008362
9046135.67839196,0.13004902118920753,0.1004640380756819,0.07546111689252895,0.036225343181315046,0.05598084073486955,74902.46169781685
9548643.216080403,0.12547579631228895,0.10535411810932196,0.07013700906987147,0.035571360404247854,0.060101454830518146,74753.8140155883
10051150.753768845,0.15470080342663764,0.12355050533645465,0.08032589749312098,0.032639655568019586,0.053948572494567346,72644.60045894522
10553658.291457286,0.1382102975629687,0.09041292388514155,0.07901073449613305,0.0365314202133665,0.061824613987875934,74579.95546264113
11056165.82914573,0.14154737292632186,0.11114414968257808,0.06919122469732594,0.04086409620928575,0.06554442884625404,73261.03152712976
11558673.366834171,0.127010677963975,0.09304189290006495,0.07548693466782656,0.039350800094992325,0.055051909688685195,75432.96896270255
12061180.904522613,0.13618396938381597,0.10244539254548539,0.07404077806245964,0.04018650903718514,0.05486910856602403,74529.35348518519
12563688.442211056,0.14309156905922715,0.1151983621473353,0.07783432936872599,0.03396193876123857,0.0626064751733222,73073.72430981064
13066195.979899498,0.13081304758350587,0.10725647767106036,0.06633687437596392,0.03261193137865648,0.06324748192601441,74409.63482986228
13568703.51758794,0.14640774724415861,0.09836611707209196,0.07475564083034314,0.03528533100487653,0.05496886671566768,74407.47440450171
14071211.055276383,0.1369602426429535,0.10150254248252641,0.07677543720531872,0.03590883212240147,0.0555059045484732,74532.4486087563
14573718.592964824,0.14035447008976965,0.11289033768225419,0.06284200636173563,0.039100426452338445,0.05618142459963893,74082.46787467651
15076226.130653266,0.13754878673523985,0.10183145658941326,0.06586663386543803,0.030814069325238995,0.05204853909887641,75230.06777260713
15578733.66834171,0.16237342490000656,0.10961965100784368,0.06172916063865809,0.040551311722111134,0.05386564943603009,73450.00353494125
16081241.20603015,0.14399141907386237,0.10845936821016179,0.07071616148839807,0.035557574134573465,0.05363399346148842,74171.77315656678
16583748.743718592,0.1338165448953853,0.10308243785786167,0.07578453837145196,0.03481777033639381,0.0546862714135612,74702.74985878493
17086256.281407036,0.1528783874445699,0.1256412564572561,0.07983825442224915,0.033126921455104,0.05772243577986808,72375.7999081544
17588763.819095477,0.13269626984553773,0.11374988193748005,0.07282282707472286,0.03126160657071468,0.058898741468245266,74079.018870204
18091271.35678392,0.1472380177060769,0.09266089562376115,0.08071776860587113,0.03875685719089308,0.06426175467366804,73780.34603689903
18593778.89447236,0.12579065200713663,0.1105321494526062,0.06579316933189273,0.03656679221304881,0.05416152513541859,74967.13821532247
19096286.432160806,0.13233711791479144,0.10391994208468469,0.0642925770051121,0.03253486190172077,0.06218488095541663,74668.40857097668
19598793.969849247,0.14781319930790793,0.11620290689028231,0.07264455498012526,0.032575910421113324,0.057481879402784646,73351.08181095342
20101301.50753769,0.1534491493555704,0.10320819675925061,0.07495256902250469,0.03550876679103369,0.05822793858363678,73606.97146555166
20603809.04522613,0.14799263313617841,0.10879132121147382,0.07297600142166889,0.041576802156937855,0.061210858098377896,73248.67225878604
21106316.582914572,0.14533176613664003,0.11390608495223546,0.06290691398006183,0.035843288186039796,0.054104411497959776,74032.25494556926
21608824.120603014,0.14368158573778497,0.11694550857361936,0.07290071114927499,0.032163726814065145,0.060206688062207345,73315.87427087898
22111331.65829146,0.13210707807266922,0.1005668522258114,0.06692380148564747,0.03598584530182804,0.05942272802338961,74866.71898091465
22613839.1959799,0.13988904390872486,0.10763960460777637,0.07689210574048617,0.03595370078892498,0.060804799453101376,73712.13586137698
23116346.733668342,0.14267199629127736,0.10665922551136876,0.07547218323092185,0.028728936071394092,0.060068028175981364,73935.71929460604
23618854.271356784,0.15803639879353418,0.10537224853791909,0.06903318933403574,0.03670340953328282,0.06880727117218159,72772.69816809277
24121361.809045225,0.15108421935431596,0.12485966126622228,0.0712546836426322,0.0362192055240318,0.05650825464644727,72759.05624980177
24623869.346733667,0.13019672440925983,0.11411019815985302,0.06861749537199882,0.039045400585162045,0.057006862565147594,74218.71754281207
25126376.884422112,0.1512434370881288,0.10091487641095526,0.07368790321072456,0.04254751763338124,0.05670847685197328,73776.43811511567
25628884.422110554,0.14432377124705523,0.11847384111485199,0.07886300862811538,0.04042334360144787,0.057047929143846335,72996.9713158202
26131391.959798995,0.14157403088139026,0.12823468773943847,0.0692429952105472,0.03627914664944797,0.056787751844553876,73028.7041417831
26633899.497487437,0.1546254580206116,0.11964124343356135,0.07677458014369068,0.03380759605682572,0.06415954417731137,72290.81449122354
27136407.03517588,0.1589810421223152,0.09934832544538466,0.07168423535681565,0.0448878411340885,0.0651504357509017,72983.74323665426
